order_id,customer_id,company_name,employee_id,order_date,unit_price,quantity,discount,required_date,shipped_date,ship_via,freight,product_id,ship_name,ship_address,ship_city,ship_region,ship_postal_code,ship_country
10677,ANTON,Antonio Moreno Taquería,1,1997-09-22,31.23,30,0.15,1997-10-20,1997-09-26,3,4.03,26,Antonio Moreno Taquería,Mataderos  2312,México D.F.,,05023,Mexico
10678,SAVEA,Save-a-lot Markets,7,1997-09-23,38,100,0,1997-10-21,1997-10-16,3,388.98,12,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10679,BLONP,Blondesddsl père et fils,8,1997-09-23,55,12,0,1997-10-21,1997-09-30,3,27.94,59,Blondel père et fils,"24, place Kléber",Strasbourg,,67000,France
10680,OLDWO,Old World Delicatessen,1,1997-09-24,17.45,50,0.25,1997-10-22,1997-09-26,1,26.61,16,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
10681,GREAL,Great Lakes Food Market,3,1997-09-25,9.2,30,0.1,1997-10-23,1997-09-30,3,76.13,19,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
10682,ANTON,Antonio Moreno Taquería,3,1997-09-25,2.5,30,0,1997-10-23,1997-10-01,2,36.13,33,Antonio Moreno Taquería,Mataderos  2312,México D.F.,,05023,Mexico
10683,DUMON,Du monde entier,2,1997-09-26,7,9,0,1997-10-24,1997-10-01,1,4.4,52,Du monde entier,"67, rue des Cinquante Otages",Nantes,,44000,France
10684,OTTIK,Ottilies Käseladen,3,1997-09-26,18.4,20,0,1997-10-24,1997-09-30,1,145.63,40,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany
10685,GOURL,Gourmet Lanchonetes,4,1997-09-29,31,20,0,1997-10-13,1997-10-03,2,33.75,10,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil
10686,PICCO,Piccolo und mehr,2,1997-09-30,39,30,0.2,1997-10-28,1997-10-08,1,96.5,17,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria
10687,HUNGO,Hungry Owl All-Night Grocers,9,1997-09-30,97,50,0.25,1997-10-28,1997-10-30,2,296.43,9,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10688,VAFFE,Vaffeljernet,4,1997-10-01,31,18,0.1,1997-10-15,1997-10-07,2,299.09,10,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark
10689,BERGS,Berglunds snabbköp,1,1997-10-01,18,35,0.25,1997-10-29,1997-10-07,2,13.42,1,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden
10690,HANAR,Hanari Carnes,1,1997-10-02,38,20,0.25,1997-10-30,1997-10-03,1,15.8,56,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil
10691,QUICK,QUICK-Stop,2,1997-10-03,18,30,0,1997-11-14,1997-10-22,2,810.05,1,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
10692,ALFKI,Alfreds Futterkiste,4,1997-10-03,43.9,20,0,1997-10-31,1997-10-13,2,61.02,63,Alfred's Futterkiste,Obere Str. 57,Berlin,,12209,Germany
10693,WHITC,White Clover Markets,3,1997-10-06,97,6,0,1997-10-20,1997-10-10,3,139.34,9,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
10694,QUICK,QUICK-Stop,8,1997-10-06,30,90,0,1997-11-03,1997-10-09,3,398.36,7,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
10695,WILMK,Wilman Kala,7,1997-10-07,40,10,0,1997-11-18,1997-10-14,1,16.72,8,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland
10696,WHITC,White Clover Markets,8,1997-10-08,39,20,0,1997-11-19,1997-10-14,3,102.55,17,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
10697,LINOD,LINO-Delicateses,3,1997-10-08,9.2,7,0.25,1997-11-05,1997-10-14,1,45.52,19,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10698,ERNSH,Ernst Handel,4,1997-10-09,21,15,0,1997-11-06,1997-10-17,1,272.47,11,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10699,MORGK,Morgenstern Gesundkost,3,1997-10-09,9.5,12,0,1997-11-06,1997-10-13,3,0.58,47,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany
10700,SAVEA,Save-a-lot Markets,3,1997-10-10,18,5,0.2,1997-11-07,1997-10-16,1,65.1,1,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10701,HUNGO,Hungry Owl All-Night Grocers,6,1997-10-13,55,42,0.15,1997-10-27,1997-10-15,3,220.31,59,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10702,ALFKI,Alfreds Futterkiste,4,1997-10-13,10,6,0,1997-11-24,1997-10-21,1,23.94,3,Alfred's Futterkiste,Obere Str. 57,Berlin,,12209,Germany
10703,FOLKO,Folk och fä HB,6,1997-10-14,19,5,0,1997-11-11,1997-10-20,2,152.3,2,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
10704,QUEEN,Queen Cozinha,6,1997-10-14,22,6,0,1997-11-11,1997-11-07,1,4.78,4,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil
10705,HILAA,HILARION-Abastos,9,1997-10-15,12.5,20,0,1997-11-12,1997-11-18,2,3.52,31,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10706,OLDWO,Old World Delicatessen,8,1997-10-16,17.45,20,0,1997-11-13,1997-10-21,3,135.63,16,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
10707,AROUT,Around the Horn,4,1997-10-16,24,21,0,1997-10-30,1997-10-23,3,21.74,55,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10708,THEBI,The Big Cheese,6,1997-10-17,21.35,4,0,1997-11-28,1997-11-05,2,2.96,5,The Big Cheese,89 Jefferson Way Suite 2,Portland,OR,97201,USA
10709,GOURL,Gourmet Lanchonetes,1,1997-10-17,40,40,0,1997-11-14,1997-11-20,3,210.8,8,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil
10710,FRANS,Franchi S.p.A.,1,1997-10-20,9.2,5,0,1997-11-17,1997-10-23,1,4.98,19,Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy
10711,SAVEA,Save-a-lot Markets,5,1997-10-21,9.2,12,0,1997-12-02,1997-10-29,2,52.41,19,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10712,HUNGO,Hungry Owl All-Night Grocers,3,1997-10-21,32.8,3,0.05,1997-11-18,1997-10-31,1,89.93,53,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10713,SAVEA,Save-a-lot Markets,1,1997-10-22,31,18,0,1997-11-19,1997-10-24,1,167.05,10,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10714,SAVEA,Save-a-lot Markets,5,1997-10-22,19,30,0.25,1997-11-19,1997-10-27,3,24.49,2,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10715,BONAP,Bon app',3,1997-10-23,31,21,0,1997-11-06,1997-10-29,1,63.2,10,Bon app',"12, rue des Bouchers",Marseille,,13008,France
10716,RANCH,Rancho grande,4,1997-10-24,10,5,0,1997-11-21,1997-10-27,2,22.57,21,Rancho grande,Av. del Libertador 900,Buenos Aires,,1010,Argentina
10717,FRANK,Frankenversand,1,1997-10-24,10,32,0.05,1997-11-21,1997-10-29,2,59.25,21,Frankenversand,Berliner Platz 43,München,,80805,Germany
10718,KOENE,Königlich Essen,1,1997-10-27,38,36,0,1997-11-24,1997-10-29,3,170.88,12,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
10719,LETSS,Let's Stop N Shop,8,1997-10-27,62.5,12,0.25,1997-11-24,1997-11-05,2,51.44,18,Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,CA,94117,USA
10720,QUEDE,Que Delícia,8,1997-10-28,18,21,0,1997-11-11,1997-11-05,2,9.53,35,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil
10721,QUICK,QUICK-Stop,5,1997-10-29,19.45,50,0.05,1997-11-26,1997-10-31,3,48.92,44,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
10722,SAVEA,Save-a-lot Markets,8,1997-10-29,19,3,0,1997-12-10,1997-11-04,1,74.58,2,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10723,WHITC,White Clover Markets,3,1997-10-30,31.23,15,0,1997-11-27,1997-11-25,1,21.72,26,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
10724,MEREP,Mère Paillarde,8,1997-10-30,31,16,0,1997-12-11,1997-11-05,2,57.75,10,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada
10725,FAMIA,Familia Arquibaldo,4,1997-10-31,9.65,12,0,1997-11-28,1997-11-05,3,10.83,41,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,SP,05442-030,Brazil
10726,EASTC,Eastern Connection,4,1997-11-03,22,25,0,1997-11-17,1997-12-05,1,16.56,4,Eastern Connection,35 King George,London,,WX3 6FW,UK
10727,REGGC,Reggiani Caseifici,2,1997-11-03,39,20,0.05,1997-12-01,1997-12-05,1,89.9,17,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy
10728,QUEEN,Queen Cozinha,4,1997-11-04,25.89,15,0,1997-12-02,1997-11-11,2,58.33,30,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil
10729,LINOD,LINO-Delicateses,8,1997-11-04,18,50,0,1997-12-16,1997-11-14,3,141.06,1,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10730,BONAP,Bon app',5,1997-11-05,17.45,15,0.05,1997-12-03,1997-11-14,1,20.12,16,Bon app',"12, rue des Bouchers",Marseille,,13008,France
10731,CHOPS,Chop-suey Chinese,7,1997-11-06,10,40,0.05,1997-12-04,1997-11-14,1,96.65,21,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland
10732,BONAP,Bon app',3,1997-11-06,18,20,0,1997-12-04,1997-11-07,1,16.97,76,Bon app',"12, rue des Bouchers",Marseille,,13008,France
10733,BERGS,Berglunds snabbköp,1,1997-11-07,23.25,16,0,1997-12-05,1997-11-10,3,110.11,14,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden
10734,GOURL,Gourmet Lanchonetes,2,1997-11-07,25,30,0,1997-12-05,1997-11-12,3,1.63,6,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil
10735,LETSS,Let's Stop N Shop,6,1997-11-10,28.5,20,0.1,1997-12-08,1997-11-21,2,45.97,61,Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,CA,94117,USA
10736,HUNGO,Hungry Owl All-Night Grocers,9,1997-11-11,21.05,40,0,1997-12-09,1997-11-21,2,44.1,65,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10737,VINET,Vins et alcools Chevalier,2,1997-11-11,6,4,0,1997-12-09,1997-11-18,2,7.79,13,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,,51100,France
10738,SPECD,Spécialités du monde,2,1997-11-12,17.45,3,0,1997-12-10,1997-11-18,1,2.91,16,Spécialités du monde,"25, rue Lauriston",Paris,,75016,France
10739,VINET,Vins et alcools Chevalier,3,1997-11-12,19,6,0,1997-12-10,1997-11-17,3,11.08,36,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,,51100,France
10740,WHITC,White Clover Markets,4,1997-11-13,45.6,5,0.2,1997-12-11,1997-11-25,2,81.88,28,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
10741,AROUT,Around the Horn,4,1997-11-14,19,15,0.2,1997-11-28,1997-11-18,3,10.96,2,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10742,BOTTM,Bottom-Dollar Markets,3,1997-11-14,10,20,0,1997-12-12,1997-11-18,3,243.73,3,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
10743,AROUT,Around the Horn,1,1997-11-17,12,28,0.05,1997-12-15,1997-11-21,2,23.72,46,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10744,VAFFE,Vaffeljernet,6,1997-11-17,18.4,50,0.2,1997-12-15,1997-11-24,1,69.19,40,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark
10745,QUICK,QUICK-Stop,9,1997-11-18,62.5,24,0,1997-12-16,1997-11-27,1,3.52,18,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
10746,CHOPS,Chop-suey Chinese,1,1997-11-19,6,6,0,1997-12-17,1997-11-21,3,31.43,13,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland
10747,PICCO,Piccolo und mehr,6,1997-11-19,12.5,8,0,1997-12-17,1997-11-26,1,117.33,31,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria
10748,SAVEA,Save-a-lot Markets,3,1997-11-20,9,44,0,1997-12-18,1997-11-28,1,232.55,23,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10749,ISLAT,Island Trading,4,1997-11-20,38,15,0,1997-12-18,1997-12-19,2,61.53,56,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK
10750,WARTH,Wartian Herkku,9,1997-11-21,23.25,5,0.15,1997-12-19,1997-11-24,1,79.3,14,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland
10751,RICSU,Richter Supermarkt,3,1997-11-24,31.23,12,0.1,1997-12-22,1997-12-03,3,130.79,26,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland
10752,NORTS,North/South,2,1997-11-24,18,8,0,1997-12-22,1997-11-28,3,1.39,1,North/South,South House 300 Queensbridge,London,,SW7 1RZ,UK
10753,FRANS,Franchi S.p.A.,3,1997-11-25,9.5,4,0,1997-12-23,1997-11-27,1,7.7,45,Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy
10754,MAGAA,Magazzini Alimentari Riuniti,6,1997-11-25,18.4,3,0,1997-12-23,1997-11-27,3,2.38,40,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy
10755,BONAP,Bon app',4,1997-11-26,9.5,30,0.25,1997-12-24,1997-11-28,2,16.71,47,Bon app',"12, rue des Bouchers",Marseille,,13008,France
10756,SPLIR,Split Rail Beer & Ale,8,1997-11-27,62.5,21,0.2,1997-12-25,1997-12-02,2,73.21,18,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA
10757,SAVEA,Save-a-lot Markets,6,1997-11-27,14,30,0,1997-12-25,1997-12-15,1,8.19,34,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10758,RICSU,Richter Supermarkt,3,1997-11-28,31.23,20,0,1997-12-26,1997-12-04,3,138.17,26,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland
10759,ANATR,Ana Trujillo Emparedados y helados,3,1997-11-28,32,10,0,1997-12-26,1997-12-12,3,11.99,32,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,,05021,Mexico
10760,MAISD,Maison Dewey,4,1997-12-01,14,12,0.25,1997-12-29,1997-12-10,1,155.64,25,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium
10761,RATTC,Rattlesnake Canyon Grocery,5,1997-12-02,14,35,0.25,1997-12-30,1997-12-08,2,18.66,25,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10762,FOLKO,Folk och fä HB,3,1997-12-02,18,16,0,1997-12-30,1997-12-09,1,328.74,39,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
10763,FOLIG,Folies gourmandes,3,1997-12-03,10,40,0,1997-12-31,1997-12-08,3,37.35,21,Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France
10764,ERNSH,Ernst Handel,6,1997-12-03,10,20,0.1,1997-12-31,1997-12-08,3,145.45,3,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10765,QUICK,QUICK-Stop,3,1997-12-04,21.05,80,0.1,1998-01-01,1997-12-09,3,42.74,65,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
10766,OTTIK,Ottilies Käseladen,4,1997-12-05,19,40,0,1998-01-02,1997-12-09,1,157.55,2,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany
10767,SUPRD,Suprêmes délices,4,1997-12-05,14,2,0,1998-01-02,1997-12-15,3,1.59,42,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium
10768,AROUT,Around the Horn,3,1997-12-08,21,4,0,1998-01-05,1997-12-15,2,146.32,22,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10769,VAFFE,Vaffeljernet,3,1997-12-08,9.65,30,0.05,1998-01-05,1997-12-12,1,65.06,41,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark
10770,HANAR,Hanari Carnes,8,1997-12-09,21,15,0.25,1998-01-06,1997-12-17,3,5.32,11,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil
10771,ERNSH,Ernst Handel,9,1997-12-10,21.5,16,0,1998-01-07,1998-01-02,2,11.19,71,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10772,LEHMS,Lehmanns Marktstand,3,1997-12-10,123.79,18,0,1998-01-07,1997-12-19,2,91.28,29,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany
10773,ERNSH,Ernst Handel,1,1997-12-11,39,33,0,1998-01-08,1997-12-16,3,96.43,17,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10774,FOLKO,Folk och fä HB,4,1997-12-11,12.5,2,0.25,1997-12-25,1997-12-12,1,48.2,31,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
10775,THECR,The Cracker Box,7,1997-12-12,31,6,0,1998-01-09,1997-12-26,1,20.25,10,The Cracker Box,55 Grizzly Peak Rd.,Butte,MT,59801,USA
10776,ERNSH,Ernst Handel,1,1997-12-15,12.5,16,0.05,1998-01-12,1997-12-18,3,351.53,31,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10777,GOURL,Gourmet Lanchonetes,7,1997-12-15,14,20,0.2,1997-12-29,1998-01-21,2,3.01,42,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil
10778,BERGS,Berglunds snabbköp,3,1997-12-16,9.65,10,0,1998-01-13,1997-12-24,1,6.79,41,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden
10779,MORGK,Morgenstern Gesundkost,3,1997-12-16,17.45,20,0,1998-01-13,1998-01-14,2,58.13,16,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany
10780,LILAS,LILA-Supermercado,2,1997-12-16,15,35,0,1997-12-30,1997-12-25,1,42.13,70,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
10781,WARTH,Wartian Herkku,2,1997-12-17,7.45,3,0.2,1998-01-14,1997-12-19,3,73.16,54,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland
10782,CACTU,Cactus Comidas para llevar,9,1997-12-17,12.5,1,0,1998-01-14,1997-12-22,3,1.1,31,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina
10783,HANAR,Hanari Carnes,4,1997-12-18,12.5,10,0,1998-01-15,1997-12-19,2,124.98,31,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil
10784,MAGAA,Magazzini Alimentari Riuniti,4,1997-12-18,19,30,0,1998-01-15,1997-12-22,3,70.09,36,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy
10785,GROSR,GROSELLA-Restaurante,1,1997-12-18,31,10,0,1998-01-15,1997-12-24,3,1.51,10,GROSELLA-Restaurante,5ª Ave. Los Palos Grandes,Caracas,DF,1081,Venezuela
10786,QUEEN,Queen Cozinha,8,1997-12-19,40,30,0.2,1998-01-16,1997-12-23,1,110.87,8,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil
10787,LAMAI,La maison d'Asie,2,1997-12-19,19,15,0.05,1998-01-02,1997-12-26,1,249.93,2,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France
10788,QUICK,QUICK-Stop,1,1997-12-22,9.2,50,0.05,1998-01-19,1998-01-19,2,42.7,19,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
10789,FOLIG,Folies gourmandes,1,1997-12-22,62.5,30,0,1998-01-19,1997-12-31,2,100.6,18,Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France
10790,GOURL,Gourmet Lanchonetes,6,1997-12-22,30,3,0.15,1998-01-19,1997-12-26,1,28.23,7,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil
10791,FRANK,Frankenversand,6,1997-12-23,123.79,14,0.05,1998-01-20,1998-01-01,2,16.85,29,Frankenversand,Berliner Platz 43,München,,80805,Germany
10792,WOLZA,Wolski  Zajazd,1,1997-12-23,19,10,0,1998-01-20,1997-12-31,3,23.79,2,Wolski Zajazd,ul. Filtrowa 68,Warszawa,,01-012,Poland
10793,AROUT,Around the Horn,3,1997-12-24,9.65,14,0,1998-01-21,1998-01-08,3,4.52,41,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10794,QUEDE,Que Delícia,6,1997-12-24,23.25,15,0.2,1998-01-21,1998-01-02,1,21.49,14,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil
10795,ERNSH,Ernst Handel,8,1997-12-24,17.45,65,0,1998-01-21,1998-01-20,2,126.66,16,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10796,HILAA,HILARION-Abastos,3,1997-12-25,31.23,21,0.2,1998-01-22,1998-01-14,1,26.52,26,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10797,DRACD,Drachenblut Delikatessen,7,1997-12-25,21,20,0,1998-01-22,1998-01-05,2,33.35,11,Drachenblut Delikatessen,Walserweg 21,Aachen,,52066,Germany
10798,ISLAT,Island Trading,2,1997-12-26,49.3,2,0,1998-01-23,1998-01-05,1,2.33,62,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK
10799,KOENE,Königlich Essen,9,1997-12-26,6,20,0.15,1998-02-06,1998-01-05,3,30.76,13,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
10800,SEVES,Seven Seas Imports,1,1997-12-26,21,50,0.1,1998-01-23,1998-01-05,3,137.44,11,Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK
10801,BOLID,Bólido Comidas preparadas,4,1997-12-29,39,40,0.25,1998-01-26,1997-12-31,2,97.09,17,Bólido Comidas preparadas,"C/ Araquil, 67",Madrid,,28023,Spain
10802,SIMOB,Simons bistro,4,1997-12-29,25.89,25,0.25,1998-01-26,1998-01-02,2,257.26,30,Simons bistro,Vinbæltet 34,Kobenhavn,,1734,Denmark
10803,WELLI,Wellington Importadora,4,1997-12-30,9.2,24,0.05,1998-01-27,1998-01-06,1,55.23,19,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil
10804,SEVES,Seven Seas Imports,6,1997-12-30,31,36,0,1998-01-27,1998-01-07,2,27.33,10,Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK
10805,THEBI,The Big Cheese,2,1997-12-30,14,10,0,1998-01-27,1998-01-09,3,237.34,34,The Big Cheese,89 Jefferson Way Suite 2,Portland,OR,97201,USA
10806,VICTE,Victuailles en stock,3,1997-12-31,19,20,0.25,1998-01-28,1998-01-05,2,22.11,2,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France
10807,FRANS,Franchi S.p.A.,4,1997-12-31,18.4,1,0,1998-01-28,1998-01-30,1,1.36,40,Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy
10808,OLDWO,Old World Delicatessen,2,1998-01-01,38,20,0.15,1998-01-29,1998-01-09,3,45.53,56,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
10809,WELLI,Wellington Importadora,7,1998-01-01,7,20,0,1998-01-29,1998-01-07,1,4.87,52,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil
10810,LAUGB,Laughing Bacchus Wine Cellars,2,1998-01-01,6,7,0,1998-01-29,1998-01-07,3,4.33,13,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,BC,V3F 2K1,Canada
10811,LINOD,LINO-Delicateses,8,1998-01-02,9.2,15,0,1998-01-30,1998-01-08,1,31.22,19,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10812,REGGC,Reggiani Caseifici,5,1998-01-02,12.5,16,0.1,1998-01-30,1998-01-12,1,59.78,31,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy
10813,RICAR,Ricardo Adocicados,1,1998-01-05,19,12,0.2,1998-02-02,1998-01-09,1,47.38,2,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil
10814,VICTE,Victuailles en stock,3,1998-01-05,9.65,20,0,1998-02-02,1998-01-14,3,130.94,41,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France
10815,SAVEA,Save-a-lot Markets,2,1998-01-05,2.5,16,0,1998-02-02,1998-01-14,3,14.62,33,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10816,GREAL,Great Lakes Food Market,4,1998-01-06,263.5,30,0.05,1998-02-03,1998-02-04,2,719.78,38,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
10817,KOENE,Königlich Essen,3,1998-01-06,31.23,40,0.15,1998-01-20,1998-01-13,2,306.07,26,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
10818,MAGAA,Magazzini Alimentari Riuniti,7,1998-01-07,32,20,0,1998-02-04,1998-01-12,3,65.48,32,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy
10819,CACTU,Cactus Comidas para llevar,2,1998-01-07,46,7,0,1998-02-04,1998-01-16,3,19.76,43,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina
10820,RATTC,Rattlesnake Canyon Grocery,3,1998-01-07,38,30,0,1998-02-04,1998-01-13,2,37.52,56,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10821,SPLIR,Split Rail Beer & Ale,1,1998-01-08,18,20,0,1998-02-05,1998-01-15,1,36.68,35,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA
10822,TRAIH,Trail's Head Gourmet Provisioners,6,1998-01-08,49.3,3,0,1998-02-05,1998-01-16,3,7,62,Trail's Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,WA,98034,USA
